filename	imageID	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev
1872081647.jpg	141	94	89.7943	40	36.4339	18	27.9636
1872081652.jpg	142	59	92.6332	53	36.8737	17	83.5411
1872081653.jpg	143	0	72.5322	0	60.9541	0	24.0924
187208168.jpg	144	21	87.5917	17	17.8467	170	94.6042
1873032022.jpg	145	130	72.4307	21	34.2423	155	63.1164
187303203.jpg	146	0	64.1868	0	54.6374	0	22.8114
1873032035.jpg	147	113	76.8624	4	23.8114	28	66.8428
1873032047.jpg	148	10	97.9952	97	65.7124	42	20.1661
1873032049.jpg	149	16	86.4613	60	59.7274	18	55.872
1873032082.jpg	150	97	72.3918	11	43.8089	161	71.1522
1873050510.jpg	151	105	57.5358	40	57.3955	23	56.0623
187305058.jpg	152	0	67.8435	0	41.0536	0	20.2942
187305059.jpg	152	0	67.8435	0	41.0536	0	20.2942
18730820534.jpg	154	165	37.7771	0	10.2087	0	51.8771
18730820541.jpg	155	49	86.2295	49	37.6371	221	59.898
18730820547.jpg	156	193	71.7155	0	11.0973	0	107.2487
18730820550.jpg	157	238	75.2638	0	11.5748	0	53.8782
18730820554.jpg	158	142	62.6981	0	11.4371	0	77.1832
1874020564.jpg	159	94	56.2683	71	61.3064	22	58.902
1874030564.jpg	160	83	64.9462	120	39.6663	8	20.5869
1874030568.jpg	161	23	40.0231	69	46.6547	155	76.531
187403141.jpg	161	23	40.0231	69	46.6547	155	76.531
1874031440.jpg	163	166	77.0254	70	29.2219	202	21.3732
18740710272.jpg	164	97	80.1357	8	40.8901	70	53.3896
1874071081.jpg	165	149	54.4154	3	48.4993	20	59.3544
1874111016.jpg	166	199	51.0831	2	5.3106	42	53.5934
187411106.jpg	167	244	58.6176	0	8.9048	0	54.6525
187503092.jpg	168	235	39.7699	2	3.5376	106	70.9199
187503096.jpg	169	1	61.3154	0	45.4254	0	54.317
187503098.jpg	170	243	65.6575	0	9.4725	0	58.184
1875081013.jpg	171	19	43.0483	54	37.8373	70	45.5671
1875081019.jpg	172	0	72.8594	0	33.9529	0	47.6934
1875101215.jpg	173	243	35.4635	0	7.1628	0	50.4622
187511122.jpg	174	159	65.2541	0	20.528	0	66.9371
187705153.jpg	175	77	77.283	87	44.6612	192	26.2278
187708251.jpg	176	170	73.474	12	99.2745	28	62.9008
187712072.jpg	177	215	36.5656	0	0.7659	0	39.0412
187808291.jpg	178	0	94.1921	0	59.717	0	26.9649
1879011523.jpg	179	192	70.4057	0	6.323	0	42.7803
187906245.jpg	180	106	82.2614	65	22.4159	23	111.7348
187911204.jpg	181	149	56.1422	26	16.5614	179	111.9068
188006171700.jpg	182	45	41.3118	230	84.47	155	52.9219
188006171713.jpg	183	47	54.8696	10	45.291	23	40.0919
18803562.jpg	184	255	50.8614	0	40.454	0	40.6667
18803604.jpg	185	255	56.4514	0	66.9841	0	36.6758
18803605.jpg	186	255	54.4259	1	80.1966	22	32.581
18803606.jpg	187	255	56.1319	0	46.5657	0	54.2914
18810428965.jpg	188	15	66.2252	34	24.4771	170	66.3795
188107013368.jpg	189	0	75.7737	0	67.9308	0	32.5749
188107099.jpg	190	243	58.3549	8	52.5995	7	37.3129
18810824102.jpg	191	137	48.2951	53	28.251	220	101.8632
18810824111.jpg	192	243	70.6573	0	12.3549	0	77.8338
18810824124.jpg	193	244	67.0909	0	9.7719	0	57.4499
188202111.jpg	194	245	65.9313	0	12.8579	0	43.5624
1882112755a.jpg	195	96	31.4614	5	5.658	106	58.3666
1882112755b.jpg	196	96	31.4614	5	5.658	106	58.3666
18830106143.jpg	197	61	71.5592	3	14.4408	42	47.9868
1883010640.jpg	198	166	69.3331	0	8.7271	0	49.032
188401262b.jpg	199	245	41.6424	0	9.8163	0	89.848
1884061442.jpg	200	46	61.68	20	56.045	18	37.3165
1884101150.jpg	201	0	75.5036	0	62.7286	0	25.3798
18841210247.jpg	202	71	89.3275	56	26.6577	212	100.0321
18841210302.jpg	203	0	69.8267	0	54.9957	0	21.0443
18851101423.jpg	204	1	58.4317	0	60.5075	0	23.9491
1885110167.jpg	205	0	65.2614	0	83.5722	0	24.2122
188604011368.jpg	206	255	56.2827	0	84.1463	0	23.2239
188604011371.jpg	207	255	64.0634	0	62.7589	0	37.6583
188604011372.jpg	208	248	57.6028	91	70.0473	16	24.9497
188604011405.jpg	209	252	56.0126	2	63.3201	233	103.9397
188604011411.jpg	210	252	67.651	2	57.5234	233	105.6346
188604011412.jpg	211	252	64.0499	2	62.5278	233	106.0637
188604011413.jpg	212	252	51.3986	2	71.0588	233	105.3969
188604011428.jpg	213	255	62.3172	0	61.288	0	24.0048
188604011431.jpg	214	163	45.7826	84	60.7398	18	36.4747
188604011435.jpg	215	252	59.1174	2	66.4088	233	105.1509
188604011438.jpg	216	255	66.3149	0	69.9499	0	23.1841
188604011440.jpg	217	255	60.8281	0	58.3194	0	24.2717
188604011444.jpg	218	255	71.0391	3	69.32	18	31.6541
188604011446.jpg	219	255	61.1207	11	68.5644	17	29.2575
188604011447.jpg	220	255	63.2255	0	67.7441	0	28.1837
188604011448.jpg	221	252	47.9822	2	72.287	233	103.5859
188604011452.jpg	222	255	78.0113	0	65.703	0	28.1085
188604011521.jpg	223	0	99.7172	0	46.9764	0	23.3278
188604011522.jpg	224	0	60.9269	0	54.2469	0	24.7915
188604011566.jpg	225	255	52.5176	0	59.3833	0	29.4585
1886060562.jpg	226	148	80.0232	5	13.4865	42	28.4739
1886100521.jpg	227	157	49.1999	116	56.2939	23	17.3648
1886100522.jpg	228	199	40.0316	109	56.1256	22	29.6994
188610055.jpg	229	255	41.5347	0	69.5265	0	24.5604
188702121.jpg	230	241	64.0742	0	14.0866	0	65.6908
188707051.jpg	231	203	72.2846	0	10.8004	0	92.1427
188707052.jpg	232	244	76.2366	0	10.0569	0	36.5058
1887073052.jpg	233	194	72.1023	2	4.0874	28	111.8149
188803103.jpg	234	48	46.1737	25	23.809	18	36.0627
18880601102.jpg	235	255	57.5151	0	75.0758	0	30.3826
18880601104.jpg	236	254	77.2357	2	74.0881	13	24.3887
